
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2025年09月26日","2026年06月06日","1544","1","1544"

決済損益合計
+6576901

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","417.9","416.1","41790","41610","--","--","--","--","6","2","--","--","--","6","2026/04/02","-186"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","200","418","416.2","83600","83240","--","--","--","--","12","2","--","--","--","12","2026/04/02","-372"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","418.1","416.1","41810","41610","--","--","--","--","6","2","--","--","--","6","2026/04/02","-206"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","418.2","416.1","41820","41610","--","--","--","--","6","2","--","--","--","6","2026/04/02","-216"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","417.9","416.3","41790","41630","--","--","--","--","6","2","--","--","--","6","2026/04/02","-166"
"2026/03/31","セプテーニ・ホールディングス","4293 ","東証","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","400","418","416","167200","166400","--","--","--","--","25","2","--","--","--","25","2026/04/02","-825"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","100","418","416.3","41800","41630","--","--","--","--","6","2","--","--","--","6","2026/04/02","-176"
"2026/03/31","セプテーニ・ホールディングス","4293 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","417.9","416.3","41790","41630","--","--","--","--","6","2","--","--","--","6","2026/04/02","-166"
"2026/03/31","サニックスホールディングス","4651 ","東証","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","2400","213","208","511200","499200","--","--","--","--","78","2","--","--","--","78","2026/04/02","-12078"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","1200","211","208.1","253200","249720","--","--","--","--","38","2","--","--","--","38","2026/04/02","-3518"
"2026/03/31","サニックスホールディングス","4651 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","200","211","208.1","42200","41620","--","--","--","--","6","2","--","--","--","6","2026/04/02","-586"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","100","212","208.1","21200","20810","--","--","--","--","3","2","--","--","--","3","2026/04/02","-393"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/03/30","買建","300","211.7","208.1","63510","62430","--","--","--","--","9","2","--","--","--","9","2026/04/02","-1089"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","100","211","208.2","21100","20820","--","--","--","--","3","2","--","--","--","3","2026/04/02","-283"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","400","212","208.1","84800","83240","--","--","--","--","13","2","--","--","--","13","2026/04/02","-1573"
"2026/03/31","サニックスホールディングス","4651 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/03/30","買建","100","213","208.1","21300","20810","--","--","--","--","3","2","--","--","--","3","2026/04/02","-493"
"2026/04/01","味の素","2802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/31","買建","300","4528.8","4602.4","1358640","1380720","--","--","--","--","208","2","--","--","--","208","2026/04/03","+21872"
"2026/04/01","あおぞら銀行","8304 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/03/31","売建","100","2494","2630","249400","263000","--","--","--","15","--","2","--","--","--","15","2026/04/03","-13615"
"2026/04/01","あおぞら銀行","8304 ","東証","信用返済買","6ヶ月","特定","申告","東証","2026/03/31","売建","200","2494","2630.5","498800","526100","--","--","--","30","--","2","--","--","--","30","2026/04/03","-27330"
"2026/04/01","三菱ＵＦＪフィナンシャル・グループ","8306 ","PTS（X）","信用返済買","6ヶ月","特定","申告","東証","2026/03/24","売建","100","2623.5","2801","262350","280100","--","--","--","71","--","9","--","--","--","71","2026/04/03","-17821"
"2026/04/02","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/23","買建","100","4483.4","4469.2","448340","446920","--","--","--","--","447","13","--","--","--","447","2026/04/06","-1867"
"2026/04/02","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/25","買建","100","4454.9","4469.2","445490","446920","--","--","--","--","375","11","--","--","--","375","2026/04/06","+1055"
"2026/04/02","ＩＮＰＥＸ","1605 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/13","買建","100","4370.6","4469.2","437060","446920","--","--","--","--","704","21","--","--","--","704","2026/04/06","+9156"
"2026/04/02","三井住友フィナンシャルグループ","8316 ","PTS（X）","信用返済買","6ヶ月","特定","申告","PTS","2026/03/24","売建","100","5120.8","5378.1","512080","537810","--","--","--","185","--","12","--","--","--","185","2026/04/06","-25915"
"2026/04/02","三井住友フィナンシャルグループ","8316 ","東証","信用返済買","6ヶ月","特定","申告","PTS","2026/03/24","売建","100","5120.8","5379","512080","537900","--","--","--","185","--","12","--","--","--","185","2026/04/06","-26005"
"2026/04/02","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/24","買建","400","125.6","121.6","50240","48640","--","--","--","--","46","12","--","--","--","46","2026/04/06","-1646"
"2026/04/02","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/25","買建","100","119.5","121.6","11950","12160","--","--","--","--","10","11","--","--","--","10","2026/04/06","+200"
"2026/04/02","日経平均ベア２倍上場投信","1360 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/25","買建","4000","119.5","120.2","478000","480800","--","--","--","--","403","11","--","--","--","403","2026/04/06","+2397"
"2026/04/03","Ｓ　Ｆｏｏｄｓ","2292 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/03","買建","100","3060","3061","306000","306100","--","--","--","--","23","1","--","--","--","23","2026/04/07","+77"
"2026/04/03","マネーフォワード","3994 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/25","買建","100","3594.3","3667.5","359430","366750","--","--","--","--","330","12","--","--","--","330","2026/04/07","+6990"
"2026/04/03","第一工業製薬","4461 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/02","買建","200","7610","7653","1522000","1530600","--","--","--","--","233","2","--","--","--","233","2026/04/07","+8367"
"2026/04/06","トライアルホールディングス","141A ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/02","買建","100","4587.5","4652.5","458750","465250","--","--","--","--","105","3","--","--","--","105","2026/04/08","+6395"
"2026/04/06","トライアルホールディングス","141A ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/01","買建","100","4445","4652.5","444500","465250","--","--","--","--","204","6","--","--","--","204","2026/04/08","+20546"
"2026/04/06","トライアルホールディングス","141A ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/01","買建","100","4438.5","4652.5","443850","465250","--","--","--","--","204","6","--","--","--","204","2026/04/08","+21196"
"2026/04/06","石油資源開発","1662 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/26","買建","100","2594","2513.2","259400","251320","--","--","--","--","198","10","--","--","55","253","2026/04/08","-8333"
"2026/04/06","石油資源開発","1662 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/26","買建","100","2581.4","2513.2","258140","251320","--","--","--","--","198","10","--","--","55","253","2026/04/08","-7073"
"2026/04/06","マネーフォワード","3994 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/03/31","買建","100","3472","3718.6","347200","371860","--","--","--","--","186","7","--","--","--","186","2026/04/08","+24474"
"2026/04/06","マネーフォワード","3994 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/03/25","買建","100","3594.7","3718.5","359470","371850","--","--","--","--","358","13","--","--","--","358","2026/04/08","+12022"
"2026/04/06","マネーフォワード","3994 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/25","買建","100","3594.8","3718.5","359480","371850","--","--","--","--","358","13","--","--","--","358","2026/04/08","+12012"
"2026/04/06","マネーフォワード","3994 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/03/25","買建","100","3595.2","3718.6","359520","371860","--","--","--","--","358","13","--","--","--","358","2026/04/08","+11982"
"2026/04/06","日本製鋼所","5631 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/03","買建","100","9518.3","9693","951830","969300","--","--","--","--","146","2","--","--","--","146","2026/04/08","+17324"
"2026/04/06","ジーエス・ユアサ　コーポレーション","6674 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/03","買建","100","5831.5","5964.8","583150","596480","--","--","--","--","89","2","--","--","--","89","2026/04/08","+13241"
"2026/04/06","ジーエス・ユアサ　コーポレーション","6674 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/03","買建","100","5831.6","5964.9","583160","596490","--","--","--","--","89","2","--","--","--","89","2026/04/08","+13241"
"2026/04/07","第一工業製薬","4461 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/04/06","買建","100","8070","8021","807000","802100","--","--","--","--","123","2","--","--","--","123","2026/04/09","-5023"
"2026/04/07","トーヨーカネツ","6369 ","東証","信用返済売","無期限","特定","申告","PTS","2026/04/06","買建","100","3080","2981","308000","298100","--","--","--","--","47","2","--","--","--","47","2026/04/09","-9947"
"2026/04/07","トーヨーカネツ","6369 ","PTS（J）","信用返済売","無期限","特定","申告","PTS","2026/04/06","買建","100","3080","2981.4","308000","298140","--","--","--","--","47","2","--","--","--","47","2026/04/09","-9907"
"2026/04/07","トーヨーカネツ","6369 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/04/06","買建","100","3079.5","2981.6","307950","298160","--","--","--","--","47","2","--","--","--","47","2026/04/09","-9837"
"2026/04/07","トーヨーカネツ","6369 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/04/06","買建","100","3080","2981.5","308000","298150","--","--","--","--","47","2","--","--","--","47","2026/04/09","-9897"
